CellID,Operation Type,OperationID,ProcessID,FailureID,Feature translated,Operator Number,Features,TraceabilityCode,Shift
20,Operation A,246,15167095,189650,,,33,348559,B
20,Operation A,246,15167095,189651,,,33,348559,B
20,Operation A,246,15169167,189805,,,33,348750,B
20,Operation A,246,15169167,189806,,,33,348750,B
20,Operation A,246,15183300,190099,,,33,349929,A
20,Operation A,246,15183300,190100,,,33,349929,A
20,Operation A,246,15183300,190101,,,33,349929,A
20,Operation A,246,15183300,190102,,,33,349929,A
20,Operation A,246,15183300,190103,,,33,349929,A
20,Operation A,246,15183300,190104,,,33,349929,A
20,Operation A,246,15183300,190105,,,33,349929,A
20,Operation A,246,15183300,190106,,,33,349929,A
20,Operation A,246,15183300,190107,,,33,349929,A
20,Operation A,246,15183300,190108,,,33,349929,A
20,Operation A,246,15185146,190172,,,33,350100,A
20,Operation A,246,15185146,190173,,,33,350100,A
20,Operation A,246,15185146,190174,,,33,350100,A
20,Operation A,246,15185146,190175,,,33,350100,A
20,Operation A,246,15217492,191055,,,33,353012,A
20,Operation A,246,15217492,191056,,,33,353012,A
20,Operation A,246,15217492,191057,,,33,353012,A
20,Operation A,246,15217492,191058,,,33,353012,A
20,Operation A,246,15217492,191059,,,33,353012,A
20,Operation A,246,15217492,191060,,,33,353012,A
20,Operation A,246,15217492,191061,,,33,353012,A
20,Operation A,246,15217492,191062,,,33,353012,A
20,Operation A,246,15217492,191063,,,33,353012,A
20,Operation A,246,15217492,191064,,,33,353012,A
20,Operation A,246,15401133,196693,,,33,378249,A
20,Operation A,246,15429690,196795,,,33,380811,A
20,Operation A,246,15435489,196846,,,33,381382,B
20,Operation A,246,15457410,198535,,,33,384129,A
20,Operation A,246,15510522,198978,,,33,390164,A
20,Operation A,246,15510522,198979,,,33,390164,A
20,Operation A,246,15540925,199236,,,33,393700,A
20,Operation A,246,15540925,199237,,,33,393700,A
20,Operation A,246,15606062,199802,,,33,401147,C
20,Operation A,246,15606062,199803,,,33,401147,C
20,Operation A,246,15606062,199804,,,33,401147,C
20,Operation A,246,15606062,199805,,,33,401147,C
20,Operation A,246,15606062,199806,,,33,401147,C
20,Operation A,246,15606062,199807,,,33,401147,C
20,Operation A,246,15606062,199808,,,33,401147,C
20,Operation A,246,15606062,199809,,,33,401147,C
20,Operation A,246,15606062,199810,,,33,401147,C
20,Operation A,246,15614077,199889,,,33,402097,A
20,Operation A,246,15619385,199930,,83757,33,402708,A
20,Operation A,246,15619385,199931,,83757,33,402708,A
20,Operation A,246,15619385,199932,,83757,33,402708,A
20,Operation A,246,15619385,199933,,83757,33,402708,A
20,Operation A,246,15619385,199934,,83757,33,402708,A
20,Operation A,246,15619385,199935,,83757,33,402708,A
20,Operation A,246,15619385,199936,,83757,33,402708,A
20,Operation A,246,15619385,199937,,83757,33,402708,A
20,Operation A,246,15638846,200127,,84562,33,404942,C
20,Operation A,246,15639550,200128,,84947,33,405004,C
20,Operation A,246,15662902,200307,,83553,33,408705,C
20,Operation A,246,15672890,200413,,,33,409912,A
20,Operation A,246,15672890,200414,,,33,409912,A
20,Operation A,246,15672890,200415,,,33,409912,A
20,Operation A,246,15675271,200434,,,33,410206,A
20,Operation A,246,15675316,200436,,,33,410209,A
20,Operation A,247,14353914,148171,,,36,282534,B
20,Operation A,247,14353914,148172,,,36,282534,B
20,Operation A,247,14353914,148173,,,36,282534,B
20,Operation A,247,14353914,148174,,,36,282534,B
20,Operation A,247,14353914,148175,,,36,282534,B
20,Operation A,247,14353914,148176,,,36,282534,B
20,Operation A,247,14353914,148177,,,36,282534,B
20,Operation A,247,14353914,148178,,,36,282534,B
20,Operation A,247,14353914,148179,,,36,282534,B
20,Operation A,247,14353914,148180,,,36,282534,B
20,Operation A,247,14361555,148432,,83757,36,283051,C
20,Operation A,247,14361555,148433,,83757,36,283051,C
20,Operation A,247,14361555,148434,,83757,36,283051,C
20,Operation A,247,14361555,148435,,83757,36,283051,C
20,Operation A,247,14361555,148436,,83757,36,283051,C
20,Operation A,247,14361555,148437,,83757,36,283051,C
20,Operation A,247,14361555,148438,,83757,36,283051,C
20,Operation A,247,14392389,149120,,84081,36,285116,C
20,Operation A,247,14392389,149121,,84081,36,285116,C
20,Operation A,247,14392389,149122,,84081,36,285116,C
20,Operation A,247,14392389,149123,,84081,36,285116,C
20,Operation A,247,14392389,149124,,84081,36,285116,C
20,Operation A,247,14392389,149125,,84081,36,285116,C
20,Operation A,247,14392389,149126,,84081,36,285116,C
20,Operation A,247,14392389,149127,,84081,36,285116,C
20,Operation A,247,14392389,149128,,84081,36,285116,C
20,Operation A,247,14392389,149129,,84081,36,285116,C
20,Operation A,247,14393904,149185,,,36,285217,C
20,Operation A,247,14395021,149196,,,36,285292,C
20,Operation A,247,14404751,149591,,,36,285947,A
20,Operation A,247,14404751,149592,,,36,285947,A
20,Operation A,247,14404751,149593,,,36,285947,A
20,Operation A,247,14404751,149594,,,36,285947,A
20,Operation A,247,14404751,149595,,,36,285947,A
20,Operation A,247,14404931,149721,,,36,285959,A
20,Operation A,247,14404931,149722,,,36,285959,A
20,Operation A,247,14404931,149723,,,36,285959,A
20,Operation A,247,14404931,149724,,,36,285959,A
20,Operation A,247,14405021,149806,,,36,285965,A
20,Operation A,247,14405021,149807,,,36,285965,A
20,Operation A,247,14405021,149808,,,36,285965,A
20,Operation A,247,14405021,149809,,,36,285965,A
20,Operation A,247,14405021,149810,,,36,285965,A
20,Operation A,247,14405021,149811,,,36,285965,A
20,Operation A,247,14405021,149812,,,36,285965,A
20,Operation A,247,14405021,149813,,,36,285965,A
20,Operation A,247,14405021,149814,,,36,285965,A
20,Operation A,247,14405021,149815,,,36,285965,A
20,Operation A,247,14406895,150078,,,36,286090,B
20,Operation A,247,14406895,150079,,,36,286090,B
20,Operation A,247,14406895,150080,,,36,286090,B
20,Operation A,247,14406895,150081,,,36,286090,B
20,Operation A,247,14406895,150082,,,36,286090,B
20,Operation A,247,14406895,150083,,,36,286090,B
20,Operation A,247,14408183,150443,,,36,286190,A
20,Operation A,247,14408183,150444,,,36,286190,A
20,Operation A,247,14408183,150445,,,36,286190,A
20,Operation A,247,14408183,150446,,,36,286190,A
20,Operation A,247,14408183,150447,,,36,286190,A
20,Operation A,247,14408183,150448,,,36,286190,A
20,Operation A,247,14417194,150637,,,36,286799,B
20,Operation A,247,14417194,150638,,,36,286799,B
20,Operation A,247,14417194,150639,,,36,286799,B
20,Operation A,247,14417194,150640,,,36,286799,B
20,Operation A,247,14417194,150641,,,36,286799,B
20,Operation A,247,14417194,150642,,,36,286799,B
20,Operation A,247,14417194,150643,,,36,286799,B
20,Operation A,247,14417194,150644,,,36,286799,B
20,Operation A,247,14417194,150645,,,36,286799,B
20,Operation A,247,14417194,150646,,,36,286799,B
20,Operation A,247,14420850,151171,,,36,287043,B
20,Operation A,247,14420850,151172,,,36,287043,B
20,Operation A,247,14420850,151173,,,36,287043,B
20,Operation A,247,14428539,151327,,84947,36,287559,C
20,Operation A,247,14428539,151328,,84947,36,287559,C
20,Operation A,247,14428539,151329,,84947,36,287559,C
20,Operation A,247,14428539,151330,,84947,36,287559,C
20,Operation A,247,14428539,151331,,84947,36,287559,C
20,Operation A,247,14428539,151332,,84947,36,287559,C
20,Operation A,247,14428539,151333,,84947,36,287559,C
20,Operation A,247,14428539,151334,,84947,36,287559,C
20,Operation A,247,14428539,151335,,84947,36,287559,C
20,Operation A,247,14428539,151336,,84947,36,287559,C
20,Operation A,247,14452303,151873,,,36,289166,B
20,Operation A,247,14459871,153084,,,36,290607,B
20,Operation A,247,14459871,153085,,,36,290607,B
20,Operation A,247,14464114,153214,,,36,290891,B
20,Operation A,247,14491253,153685,,,36,292726,A
20,Operation A,247,14491253,153686,,,36,292726,A
20,Operation A,247,14491253,153687,,,36,292726,A
20,Operation A,247,14491253,153688,,,36,292726,A
20,Operation A,247,14491372,153721,,,36,292734,A
20,Operation A,247,14491372,153722,,,36,292734,A
20,Operation A,247,14491372,153723,,,36,292734,A
20,Operation A,247,14491372,153724,,,36,292734,A
20,Operation A,247,14547114,154710,,,36,296507,A
20,Operation A,247,14547114,154711,,,36,296507,A
20,Operation A,247,14547114,154712,,,36,296507,A
20,Operation A,247,14547114,154713,,,36,296507,A
20,Operation A,247,14547114,154714,,,36,296507,A
20,Operation A,247,14547114,154715,,,36,296507,A
20,Operation A,247,14547114,154716,,,36,296507,A
20,Operation A,247,14547114,154717,,,36,296507,A
20,Operation A,247,14547114,154718,,,36,296507,A
20,Operation A,247,14547114,154719,,,36,296507,A
20,Operation A,247,14552580,154820,,,36,296873,B
20,Operation A,247,14555964,154925,,84562,36,297107,B
20,Operation A,247,14571792,155201,,,36,298171,A
20,Operation A,247,14571792,155202,,,36,298171,A
20,Operation A,247,14571792,155203,,,36,298171,A
20,Operation A,247,14571792,155204,,,36,298171,A
20,Operation A,247,14571792,155205,,,36,298171,A
20,Operation A,247,14571792,155206,,,36,298171,A
20,Operation A,247,14571792,155207,,,36,298171,A
20,Operation A,247,14571792,155208,,,36,298171,A
20,Operation A,247,14571792,155209,,,36,298171,A
20,Operation A,247,14571792,155210,,,36,298171,A
20,Operation A,247,14610251,155736,,,36,301368,B
20,Operation A,247,14610251,155737,,,36,301368,B
20,Operation A,247,14610251,155738,,,36,301368,B
20,Operation A,247,14610251,155739,,,36,301368,B
20,Operation A,247,14610251,155740,,,36,301368,B
20,Operation A,247,14610251,155741,,,36,301368,B
20,Operation A,247,14610251,155742,,,36,301368,B
20,Operation A,247,14610251,155743,,,36,301368,B
20,Operation A,247,14610251,155744,,,36,301368,B
20,Operation A,247,14610251,155745,,,36,301368,B
20,Operation A,247,14636747,156125,,,36,303153,A
20,Operation A,247,14646508,158184,,,36,303807,B
20,Operation A,247,14646508,158185,,,36,303807,B
20,Operation A,247,14646508,158186,,,36,303807,B
20,Operation A,247,14646508,158187,,,36,303807,B
20,Operation A,247,14646508,158188,,,36,303807,B
20,Operation A,247,14646508,158189,,,36,303807,B
20,Operation A,247,14646508,158190,,,36,303807,B
20,Operation A,247,14646508,158191,,,36,303807,B
20,Operation A,247,14646508,158192,,,36,303807,B
20,Operation A,247,14646508,158193,,,36,303807,B
20,Operation A,247,14646538,158471,,,36,303809,B
20,Operation A,247,14646538,158472,,,36,303809,B
20,Operation A,247,14646538,158473,,,36,303809,B
20,Operation A,247,14646538,158474,,,36,303809,B
20,Operation A,247,14646538,158475,,,36,303809,B
20,Operation A,247,14646538,158476,,,36,303809,B
20,Operation A,247,14646538,158477,,,36,303809,B
20,Operation A,247,14646538,158478,,,36,303809,B
20,Operation A,247,14646538,158479,,,36,303809,B
20,Operation A,247,14646538,158480,,,36,303809,B
20,Operation A,247,14646568,158757,,,36,303811,B
20,Operation A,247,14646568,158758,,,36,303811,B
20,Operation A,247,14646568,158759,,,36,303811,B
20,Operation A,247,14646568,158760,,,36,303811,B
20,Operation A,247,14646568,158761,,,36,303811,B
20,Operation A,247,14646568,158762,,,36,303811,B
20,Operation A,247,14646568,158763,,,36,303811,B
20,Operation A,247,14646568,158764,,,36,303811,B
20,Operation A,247,14646568,158765,,,36,303811,B
20,Operation A,247,14646568,158766,,,36,303811,B
20,Operation A,247,14646598,159046,,,36,303813,B
20,Operation A,247,14646598,159047,,,36,303813,B
20,Operation A,247,14646598,159048,,,36,303813,B
20,Operation A,247,14646598,159049,,,36,303813,B
20,Operation A,247,14646598,159050,,,36,303813,B
20,Operation A,247,14646598,159051,,,36,303813,B
20,Operation A,247,14646598,159052,,,36,303813,B
20,Operation A,247,14646598,159053,,,36,303813,B
20,Operation A,247,14646598,159054,,,36,303813,B
20,Operation A,247,14646598,159055,,,36,303813,B
20,Operation A,247,14646613,159189,,,36,303814,B
20,Operation A,247,14646613,159190,,,36,303814,B
20,Operation A,247,14646613,159191,,,36,303814,B
20,Operation A,247,14646613,159192,,,36,303814,B
20,Operation A,247,14646613,159193,,,36,303814,B
20,Operation A,247,14646613,159194,,,36,303814,B
20,Operation A,247,14646613,159195,,,36,303814,B
20,Operation A,247,14646613,159196,,,36,303814,B
20,Operation A,247,14646613,159197,,,36,303814,B
20,Operation A,247,14646613,159198,,,36,303814,B
20,Operation A,247,14646628,159332,,,36,303815,B
20,Operation A,247,14646628,159333,,,36,303815,B
20,Operation A,247,14646628,159334,,,36,303815,B
20,Operation A,247,14646628,159335,,,36,303815,B
20,Operation A,247,14646628,159336,,,36,303815,B
20,Operation A,247,14646628,159337,,,36,303815,B
20,Operation A,247,14646628,159338,,,36,303815,B
20,Operation A,247,14646628,159339,,,36,303815,B
20,Operation A,247,14646628,159340,,,36,303815,B
20,Operation A,247,14646628,159341,,,36,303815,B
20,Operation A,247,14646699,159992,,,36,303820,B
20,Operation A,247,14646699,159993,,,36,303820,B
20,Operation A,247,14646699,159994,,,36,303820,B
20,Operation A,247,14646699,159995,,,36,303820,B
20,Operation A,247,14646699,159996,,,36,303820,B
20,Operation A,247,14646699,159997,,,36,303820,B
20,Operation A,247,14646699,159998,,,36,303820,B
20,Operation A,247,14646699,159999,,,36,303820,B
20,Operation A,247,14646699,160000,,,36,303820,B
20,Operation A,247,14646699,160001,,,36,303820,B
20,Operation A,247,14646767,160626,,,36,303825,B
20,Operation A,247,14646767,160627,,,36,303825,B
20,Operation A,247,14646767,160628,,,36,303825,B
20,Operation A,247,14646767,160629,,,36,303825,B
20,Operation A,247,14646767,160630,,,36,303825,B
20,Operation A,247,14646767,160631,,,36,303825,B
20,Operation A,247,14646767,160632,,,36,303825,B
20,Operation A,247,14646767,160633,,,36,303825,B
20,Operation A,247,14646767,160634,,,36,303825,B
20,Operation A,247,14646767,160635,,,36,303825,B
20,Operation A,247,14646827,161200,,,36,303829,B
20,Operation A,247,14646827,161201,,,36,303829,B
20,Operation A,247,14646827,161202,,,36,303829,B
20,Operation A,247,14646827,161203,,,36,303829,B
20,Operation A,247,14646827,161204,,,36,303829,B
20,Operation A,247,14646827,161205,,,36,303829,B
20,Operation A,247,14646827,161206,,,36,303829,B
20,Operation A,247,14646827,161207,,,36,303829,B
20,Operation A,247,14646827,161208,,,36,303829,B
20,Operation A,247,14646827,161209,,,36,303829,B
20,Operation A,247,14646842,161343,,,36,303830,B
20,Operation A,247,14646842,161344,,,36,303830,B
20,Operation A,247,14646842,161345,,,36,303830,B
20,Operation A,247,14646842,161346,,,36,303830,B
20,Operation A,247,14646842,161347,,,36,303830,B
20,Operation A,247,14646842,161348,,,36,303830,B
20,Operation A,247,14646842,161349,,,36,303830,B
20,Operation A,247,14646842,161350,,,36,303830,B
20,Operation A,247,14646842,161351,,,36,303830,B
20,Operation A,247,14646842,161352,,,36,303830,B
20,Operation A,247,14646857,161487,,,36,303831,B
20,Operation A,247,14646857,161488,,,36,303831,B
20,Operation A,247,14646857,161489,,,36,303831,B
20,Operation A,247,14646857,161490,,,36,303831,B
20,Operation A,247,14646857,161491,,,36,303831,B
20,Operation A,247,14646857,161492,,,36,303831,B
20,Operation A,247,14646857,161493,,,36,303831,B
20,Operation A,247,14646857,161494,,,36,303831,B
20,Operation A,247,14646857,161495,,,36,303831,B
20,Operation A,247,14646857,161496,,,36,303831,B
20,Operation A,247,14646887,161775,,,36,303833,B
20,Operation A,247,14646887,161776,,,36,303833,B
20,Operation A,247,14646887,161777,,,36,303833,B
20,Operation A,247,14646887,161778,,,36,303833,B
20,Operation A,247,14646887,161779,,,36,303833,B
20,Operation A,247,14646887,161780,,,36,303833,B
20,Operation A,247,14646887,161781,,,36,303833,B
20,Operation A,247,14646887,161782,,,36,303833,B
20,Operation A,247,14646887,161783,,,36,303833,B
20,Operation A,247,14646887,161784,,,36,303833,B
20,Operation A,247,14646917,162062,,,36,303835,B
20,Operation A,247,14646917,162063,,,36,303835,B
20,Operation A,247,14646917,162064,,,36,303835,B
20,Operation A,247,14646917,162065,,,36,303835,B
20,Operation A,247,14646917,162066,,,36,303835,B
20,Operation A,247,14646917,162067,,,36,303835,B
20,Operation A,247,14646917,162068,,,36,303835,B
20,Operation A,247,14646917,162069,,,36,303835,B
20,Operation A,247,14646917,162070,,,36,303835,B
20,Operation A,247,14646917,162071,,,36,303835,B
20,Operation A,247,14646947,162349,,,36,303837,B
20,Operation A,247,14646947,162350,,,36,303837,B
20,Operation A,247,14646947,162351,,,36,303837,B
20,Operation A,247,14646947,162352,,,36,303837,B
20,Operation A,247,14646947,162353,,,36,303837,B
20,Operation A,247,14646947,162354,,,36,303837,B
20,Operation A,247,14646947,162355,,,36,303837,B
20,Operation A,247,14646947,162356,,,36,303837,B
20,Operation A,247,14646947,162357,,,36,303837,B
20,Operation A,247,14646947,162358,,,36,303837,B
20,Operation A,247,14646962,162492,,,36,303838,B
20,Operation A,247,14646962,162493,,,36,303838,B
20,Operation A,247,14646962,162494,,,36,303838,B
20,Operation A,247,14646962,162495,,,36,303838,B
20,Operation A,247,14646962,162496,,,36,303838,B
20,Operation A,247,14646962,162497,,,36,303838,B
20,Operation A,247,14646962,162498,,,36,303838,B
20,Operation A,247,14646962,162499,,,36,303838,B
20,Operation A,247,14646962,162500,,,36,303838,B
20,Operation A,247,14646962,162501,,,36,303838,B
20,Operation A,247,14647018,163003,,,36,303842,B
20,Operation A,247,14647018,163004,,,36,303842,B
20,Operation A,247,14647018,163005,,,36,303842,B
20,Operation A,247,14647018,163006,,,36,303842,B
20,Operation A,247,14647018,163007,,,36,303842,B
20,Operation A,247,14647018,163008,,,36,303842,B
20,Operation A,247,14647018,163009,,,36,303842,B
20,Operation A,247,14647018,163010,,,36,303842,B
20,Operation A,247,14647018,163011,,,36,303842,B
20,Operation A,247,14647018,163012,,,36,303842,B
20,Operation A,247,14647033,163147,,,36,303843,B
20,Operation A,247,14647033,163148,,,36,303843,B
20,Operation A,247,14647033,163149,,,36,303843,B
20,Operation A,247,14647033,163150,,,36,303843,B
20,Operation A,247,14647033,163151,,,36,303843,B
20,Operation A,247,14647033,163152,,,36,303843,B
20,Operation A,247,14647033,163153,,,36,303843,B
20,Operation A,247,14647033,163154,,,36,303843,B
20,Operation A,247,14647033,163155,,,36,303843,B
20,Operation A,247,14647033,163156,,,36,303843,B
20,Operation A,247,14647093,163721,,,36,303847,B
20,Operation A,247,14647093,163722,,,36,303847,B
20,Operation A,247,14647093,163723,,,36,303847,B
20,Operation A,247,14647093,163724,,,36,303847,B
20,Operation A,247,14647093,163725,,,36,303847,B
20,Operation A,247,14647093,163726,,,36,303847,B
20,Operation A,247,14647093,163727,,,36,303847,B
20,Operation A,247,14647093,163728,,,36,303847,B
20,Operation A,247,14647093,163729,,,36,303847,B
20,Operation A,247,14647093,163730,,,36,303847,B
20,Operation A,247,14647108,163864,,,36,303848,B
20,Operation A,247,14647108,163865,,,36,303848,B
20,Operation A,247,14647108,163866,,,36,303848,B
20,Operation A,247,14647108,163867,,,36,303848,B
20,Operation A,247,14647108,163868,,,36,303848,B
20,Operation A,247,14647108,163869,,,36,303848,B
20,Operation A,247,14647108,163870,,,36,303848,B
20,Operation A,247,14647108,163871,,,36,303848,B
20,Operation A,247,14647108,163872,,,36,303848,B
20,Operation A,247,14647108,163873,,,36,303848,B
20,Operation A,247,14647198,164732,,,36,303854,B
20,Operation A,247,14647198,164733,,,36,303854,B
20,Operation A,247,14647198,164734,,,36,303854,B
20,Operation A,247,14647198,164735,,,36,303854,B
20,Operation A,247,14647198,164736,,,36,303854,B
20,Operation A,247,14647198,164737,,,36,303854,B
20,Operation A,247,14647198,164738,,,36,303854,B
20,Operation A,247,14647198,164739,,,36,303854,B
20,Operation A,247,14647198,164740,,,36,303854,B
20,Operation A,247,14647198,164741,,,36,303854,B
20,Operation A,247,14647213,164877,,,36,303855,B
20,Operation A,247,14647213,164878,,,36,303855,B
20,Operation A,247,14647213,164879,,,36,303855,B
20,Operation A,247,14647213,164880,,,36,303855,B
20,Operation A,247,14647213,164881,,,36,303855,B
20,Operation A,247,14647213,164882,,,36,303855,B
20,Operation A,247,14647213,164883,,,36,303855,B
20,Operation A,247,14647213,164884,,,36,303855,B
20,Operation A,247,14647213,164885,,,36,303855,B
20,Operation A,247,14647213,164886,,,36,303855,B
20,Operation A,247,14647228,165021,,,36,303856,B
20,Operation A,247,14647228,165022,,,36,303856,B
20,Operation A,247,14647228,165023,,,36,303856,B
20,Operation A,247,14647228,165024,,,36,303856,B
20,Operation A,247,14647228,165025,,,36,303856,B
20,Operation A,247,14647228,165026,,,36,303856,B
20,Operation A,247,14647228,165027,,,36,303856,B
20,Operation A,247,14647228,165028,,,36,303856,B
20,Operation A,247,14647228,165029,,,36,303856,B
20,Operation A,247,14647228,165030,,,36,303856,B
20,Operation A,247,14647258,165308,,,36,303858,B
20,Operation A,247,14647258,165309,,,36,303858,B
20,Operation A,247,14647258,165310,,,36,303858,B
20,Operation A,247,14647258,165311,,,36,303858,B
20,Operation A,247,14647258,165312,,,36,303858,B
20,Operation A,247,14647258,165313,,,36,303858,B
20,Operation A,247,14647258,165314,,,36,303858,B
20,Operation A,247,14647258,165315,,,36,303858,B
20,Operation A,247,14647258,165316,,,36,303858,B
20,Operation A,247,14647258,165317,,,36,303858,B
20,Operation A,247,14647273,165452,,,36,303859,B
20,Operation A,247,14647273,165453,,,36,303859,B
20,Operation A,247,14647273,165454,,,36,303859,B
20,Operation A,247,14647273,165455,,,36,303859,B
20,Operation A,247,14647273,165456,,,36,303859,B
20,Operation A,247,14647273,165457,,,36,303859,B
20,Operation A,247,14647273,165458,,,36,303859,B
20,Operation A,247,14647273,165459,,,36,303859,B
20,Operation A,247,14647273,165460,,,36,303859,B
20,Operation A,247,14647273,165461,,,36,303859,B
20,Operation A,247,14647333,166027,,,36,303863,B
20,Operation A,247,14647333,166028,,,36,303863,B
20,Operation A,247,14647333,166029,,,36,303863,B
20,Operation A,247,14647333,166030,,,36,303863,B
20,Operation A,247,14647333,166031,,,36,303863,B
20,Operation A,247,14647333,166032,,,36,303863,B
20,Operation A,247,14647333,166033,,,36,303863,B
20,Operation A,247,14647333,166034,,,36,303863,B
20,Operation A,247,14647333,166035,,,36,303863,B
20,Operation A,247,14647333,166036,,,36,303863,B
20,Operation A,247,14647348,166170,,,36,303864,B
20,Operation A,247,14647348,166171,,,36,303864,B
20,Operation A,247,14647348,166172,,,36,303864,B
20,Operation A,247,14647348,166173,,,36,303864,B
20,Operation A,247,14647348,166174,,,36,303864,B
20,Operation A,247,14647348,166175,,,36,303864,B
20,Operation A,247,14647348,166176,,,36,303864,B
20,Operation A,247,14647348,166177,,,36,303864,B
20,Operation A,247,14647348,166178,,,36,303864,B
20,Operation A,247,14647348,166179,,,36,303864,B
20,Operation A,247,14647363,166313,,,36,303865,B
20,Operation A,247,14647363,166314,,,36,303865,B
20,Operation A,247,14647363,166315,,,36,303865,B
20,Operation A,247,14647363,166316,,,36,303865,B
20,Operation A,247,14647363,166317,,,36,303865,B
20,Operation A,247,14647363,166318,,,36,303865,B
20,Operation A,247,14647363,166319,,,36,303865,B
20,Operation A,247,14647363,166320,,,36,303865,B
20,Operation A,247,14647363,166321,,,36,303865,B
20,Operation A,247,14647363,166322,,,36,303865,B
20,Operation A,247,14647422,166745,,,36,303869,B
20,Operation A,247,14647422,166746,,,36,303869,B
20,Operation A,247,14647422,166747,,,36,303869,B
20,Operation A,247,14647422,166748,,,36,303869,B
20,Operation A,247,14647422,166749,,,36,303869,B
20,Operation A,247,14647422,166750,,,36,303869,B
20,Operation A,247,14647422,166751,,,36,303869,B
20,Operation A,247,14647422,166752,,,36,303869,B
20,Operation A,247,14647422,166753,,,36,303869,B
20,Operation A,247,14647422,166754,,,36,303869,B
20,Operation A,247,14647467,167175,,,36,303872,B
20,Operation A,247,14647467,167176,,,36,303872,B
20,Operation A,247,14647467,167177,,,36,303872,B
20,Operation A,247,14647467,167178,,,36,303872,B
20,Operation A,247,14647467,167179,,,36,303872,B
20,Operation A,247,14647467,167180,,,36,303872,B
20,Operation A,247,14647467,167181,,,36,303872,B
20,Operation A,247,14647467,167182,,,36,303872,B
20,Operation A,247,14647467,167183,,,36,303872,B
20,Operation A,247,14647467,167184,,,36,303872,B
20,Operation A,247,14647512,167607,,,36,303875,B
20,Operation A,247,14647512,167608,,,36,303875,B
20,Operation A,247,14647512,167609,,,36,303875,B
20,Operation A,247,14647512,167610,,,36,303875,B
20,Operation A,247,14647512,167611,,,36,303875,B
20,Operation A,247,14647512,167612,,,36,303875,B
20,Operation A,247,14647512,167613,,,36,303875,B
20,Operation A,247,14647512,167614,,,36,303875,B
20,Operation A,247,14647512,167615,,,36,303875,B
20,Operation A,247,14647512,167616,,,36,303875,B
20,Operation A,247,14647527,167751,,,36,303876,B
20,Operation A,247,14647527,167752,,,36,303876,B
20,Operation A,247,14647527,167753,,,36,303876,B
20,Operation A,247,14647527,167754,,,36,303876,B
20,Operation A,247,14647527,167755,,,36,303876,B
20,Operation A,247,14647527,167756,,,36,303876,B
20,Operation A,247,14647527,167757,,,36,303876,B
20,Operation A,247,14647527,167758,,,36,303876,B
20,Operation A,247,14647527,167759,,,36,303876,B
20,Operation A,247,14647527,167760,,,36,303876,B
20,Operation A,247,14647557,168038,,,36,303878,B
20,Operation A,247,14647557,168039,,,36,303878,B
20,Operation A,247,14647557,168040,,,36,303878,B
20,Operation A,247,14647557,168041,,,36,303878,B
20,Operation A,247,14647557,168042,,,36,303878,B
20,Operation A,247,14647557,168043,,,36,303878,B
20,Operation A,247,14647557,168044,,,36,303878,B
20,Operation A,247,14647557,168045,,,36,303878,B
20,Operation A,247,14647557,168046,,,36,303878,B
20,Operation A,247,14647557,168047,,,36,303878,B
20,Operation A,247,14647602,168498,,,36,303881,B
20,Operation A,247,14647602,168499,,,36,303881,B
20,Operation A,247,14647602,168500,,,36,303881,B
20,Operation A,247,14647602,168501,,,36,303881,B
20,Operation A,247,14647602,168502,,,36,303881,B
20,Operation A,247,14647602,168503,,,36,303881,B
20,Operation A,247,14647602,168504,,,36,303881,B
20,Operation A,247,14647602,168505,,,36,303881,B
20,Operation A,247,14647602,168506,,,36,303881,B
20,Operation A,247,14647602,168507,,,36,303881,B
20,Operation A,247,14647617,168612,,,36,303882,B
20,Operation A,247,14647617,168613,,,36,303882,B
20,Operation A,247,14647617,168614,,,36,303882,B
20,Operation A,247,14647617,168615,,,36,303882,B
20,Operation A,247,14647617,168616,,,36,303882,B
20,Operation A,247,14647617,168617,,,36,303882,B
20,Operation A,247,14647617,168618,,,36,303882,B
20,Operation A,247,14647617,168619,,,36,303882,B
20,Operation A,247,14647617,168620,,,36,303882,B
20,Operation A,247,14647617,168621,,,36,303882,B
20,Operation A,247,14647647,168899,,,36,303884,B
20,Operation A,247,14647647,168900,,,36,303884,B
20,Operation A,247,14647647,168901,,,36,303884,B
20,Operation A,247,14647647,168902,,,36,303884,B
20,Operation A,247,14647647,168903,,,36,303884,B
20,Operation A,247,14647647,168904,,,36,303884,B
20,Operation A,247,14647647,168905,,,36,303884,B
20,Operation A,247,14647647,168906,,,36,303884,B
20,Operation A,247,14647647,168907,,,36,303884,B
20,Operation A,247,14647647,168908,,,36,303884,B
20,Operation A,247,14647692,169329,,,36,303887,B
20,Operation A,247,14647692,169330,,,36,303887,B
20,Operation A,247,14647692,169331,,,36,303887,B
20,Operation A,247,14647692,169332,,,36,303887,B
20,Operation A,247,14647692,169333,,,36,303887,B
20,Operation A,247,14647692,169334,,,36,303887,B
20,Operation A,247,14647692,169335,,,36,303887,B
20,Operation A,247,14647692,169336,,,36,303887,B
20,Operation A,247,14647692,169337,,,36,303887,B
20,Operation A,247,14647692,169338,,,36,303887,B
20,Operation A,247,14647707,169474,,,36,303888,B
20,Operation A,247,14647707,169475,,,36,303888,B
20,Operation A,247,14647707,169476,,,36,303888,B
20,Operation A,247,14647707,169477,,,36,303888,B
